row_id,fold
2997,1
2998,0
2999,0
3000,0
3001,0
3002,1
3003,3
3004,4
3005,3
3006,0
3007,3
3008,4
3009,1
3010,1
3011,3
3012,3
3013,4
3014,1
3015,4
3016,0
3017,2
3018,2
3019,2
3020,4
3021,2
3022,0
3023,0
3024,2
3025,3
3026,3
3027,4
3028,1
3029,1
3030,0
3031,0
3032,2
3033,2
3034,2
3035,1
3036,4
3037,2
3038,4
3039,4
3040,4
3041,2
3042,0
3043,4
3044,1
3045,4
3046,1
3047,0
3048,0
3049,0
3050,2
3051,4
3052,0
3053,3
3054,1
3055,1
3056,0
3057,2
3058,3
3059,4
3060,4
3061,1
3062,2
3063,1
3064,0
3065,3
3066,4
3067,2
3068,3
3069,0
3070,2
3071,4
3072,2
3073,1
3074,0
3075,2
3076,0
3077,0
3078,4
3079,1
3080,3
3081,2
3082,4
3083,4
3084,3
3085,4
3086,1
3087,3
3088,1
3089,0
3090,3
3091,0
3092,1
3093,0
3094,0
3095,3
3096,0
3097,4
3098,1
3099,4
3100,2
3101,0
3102,0
3103,4
3104,1
3105,4
3106,1
3107,4
3108,4
3109,1
3110,2
3111,1
3112,2
3113,0
3114,1
3115,1
3116,1
3117,1
3118,2
3119,4
3120,0
3121,3
3122,3
3123,1
3124,1
3125,0
3126,4
3127,4
3128,1
3129,0
3130,0
3131,0
3132,1
3133,3
3134,2
3135,4
3136,3
3137,4
3138,4
3139,1
3140,2
3141,2
3142,1
3143,2
3144,1
3145,2
3146,4
3147,1
3148,1
3149,3
3150,2
3151,2
3152,0
3153,2
3154,3
3155,4
3156,1
3157,0
3158,4
3159,2
3160,3
3161,1
3162,2
3163,0
3164,1
3165,2
3166,3
3167,4
3168,3
3169,2
3170,2
3171,3
3172,4
3173,2
3174,1
3175,3
3176,0
3177,3
3178,3
3179,3
3180,1
3181,2
3182,4
3183,3
3184,1
3185,0
3186,2
3187,2
3188,0
3189,4
3190,2
3191,3
3192,0
3193,0
3194,0
3195,3
3196,1
3197,0
3198,2
3199,4
3200,4
3201,1
3202,2
3203,2
3204,4
3205,4
3206,1
3207,1
3208,4
3209,1
3210,3
3211,3
3212,3
3213,2
3214,4
3215,0
3216,2
3217,2
3218,4
3219,2
3220,3
3221,2
3222,1
3223,0
3224,0
3225,2
3226,3
3227,2
3228,0
3229,4
3230,0
3231,1
3232,1
3233,1
3234,1
3235,2
3236,0
3237,3
3238,0
3239,3
3240,4
3241,0
3242,2
3243,3
3244,0
3245,0
3246,0
3247,3
3248,2
3249,1
3250,4
3251,1
3252,0
3253,4
3254,0
3255,4
3256,4
3257,1
3258,2
3259,4
3260,0
3261,2
3262,1
3263,1
3264,2
3265,2
3266,3
3267,3
3268,2
3269,4
3270,4
3271,3
3272,3
3273,2
3274,2
3275,0
3276,3
3277,3
3278,3
3279,2
3280,4
3281,3
3282,2
3283,0
3284,2
3285,4
3286,2
3287,0
3288,3
3289,0
3290,0
3291,2
3292,1
3293,0
3294,3
3295,1
3296,2
3297,0
3298,3
3299,1
3300,1
3301,2
3302,3
3303,2
3304,2
3305,4
3306,1
3307,1
3308,0
3309,2
3310,1
3311,4
3312,2
3313,0
3314,4
3315,3
3316,0
3317,3
3318,0
3319,0
3320,1
3321,4
3322,1
3323,2
3324,0
3325,0
3326,0
3327,2
3328,0
3329,3
3330,0
3331,3
3332,4
3333,3
3334,1
3335,2
3336,0
3337,3
3338,2
3339,4
3340,2
3341,1
3342,4
3343,3
3344,4
3345,0
3346,4
3347,2
3348,4
3349,2
3350,0
3351,1
3352,0
3353,1
3354,4
3355,3
3356,4
3357,2
3358,4
3359,1
3360,2
3361,3
3362,3
3363,3
3364,4
3365,0
3366,4
3367,4
3368,2
3369,1
3370,0
3371,4
3372,1
3373,2
3374,1
3375,4
3376,4
3377,2
3378,2
3379,3
3380,3
3381,3
3382,1
3383,1
3384,0
3385,2
3386,2
3387,1
3388,4
3389,2
3390,2
3391,2
3392,0
3393,4
3394,3
3395,3
3396,2
3397,2
3398,3
3399,1
3400,4
3401,0
3402,1
3403,3
3404,3
3405,4
3406,4
3407,4
3408,4
3409,3
3410,4
3411,4
3412,4
3413,4
3414,4
3415,2
3416,3
3417,0
3418,0
3419,3
3420,0
3421,3
3422,0
3423,3
3424,2
3425,3
3426,0
3427,3
3428,0
3429,4
3430,1
3431,0
3432,0
3433,2
3434,1
3435,2
3436,3
3437,3
3438,1
3439,4
3440,1
3441,2
3442,4
3443,4
3444,0
3445,2
3446,4
3447,0
3448,2
3449,0
3450,0
3451,4
3452,2
3453,2
3454,1
3455,4
3456,0
3457,0
3458,4
3459,2
3460,3
3461,1
3462,1
3463,4
3464,3
3465,3
3466,2
3467,0
3468,4
3469,1
3470,4
3471,1
3472,3
3473,1
3474,3
3475,3
3476,2
3477,2
3478,2
3479,2
3480,4
3481,2
3482,1
3483,0
3484,4
3485,4
3486,4
3487,2
3488,4
3489,3
3490,2
3491,2
3492,2
3493,0
3494,4
3495,0
3496,2
3497,0
3498,3
3499,3
3500,1
3501,4
3502,0
3503,4
3504,0
3505,1
3506,4
3507,1
3508,1
3509,4
3510,2
3511,3
3512,1
3513,2
3514,4
3515,0
3516,2
3517,4
3518,3
3519,0
3520,2
3521,2
3522,3
3523,2
3524,1
3525,4
3526,1
3527,0
3528,0
3529,4
3530,2
3531,2
3532,3
3533,4
3534,0
3535,4
3536,3
3537,4
3538,2
3539,2
3540,3
3541,1
3542,1
3543,4
3544,2
3545,2
3546,2
3547,3
3548,3
3549,1
3550,3
3551,4
3552,2
3553,4
3554,3
3555,3
3556,2
3557,1
3558,4
3559,1
3560,0
3561,2
3562,4
3563,3
3564,2
3565,2
3566,1
3567,0
3568,1
3569,4
3570,2
3571,4
3572,4
3573,2
3574,3
3575,2
3576,4
3577,1
3578,0
3579,1
3580,0
3581,0
3582,4
3583,0
3584,2
3585,1
3586,4
3587,4
3588,1
3589,1
3590,1
3591,4
3592,2
3593,0
3594,2
3595,2
3596,2
3597,1
3598,0
3599,1
3600,0
3601,0
3602,2
3603,3
3604,2
3605,0
3606,1
3607,2
3608,3
3609,1
3610,1
3611,2
3612,3
3613,2
3614,4
3615,3
3616,4
3617,2
3618,1
3619,4
3620,0
3621,1
3622,4
3623,2
3624,1
3625,0
3626,0
3627,1
3628,1
3629,2
3630,2
3631,0
3632,1
3633,1
3634,1
3635,4
3636,4
3637,3
3638,1
3639,1
3640,1
3641,3
3642,2
3643,0
3644,0
3645,4
3646,3
3647,3
3648,0
3649,2
3650,4
3651,0
3652,3
3653,2
3654,4
3655,3
3656,2
3657,4
3658,3
3659,4
3660,3
3661,1
3662,4
3663,0
3664,2
3665,3
3666,1
3667,0
3668,3
3669,1
3670,0
3671,2
3672,1
3673,4
3674,4
3675,4
3676,1
3677,0
3678,2
3679,3
3680,1
3681,0
3682,3
3683,4
3684,2
3685,3
3686,1
3687,2
3688,4
3689,3
3690,2
3691,0
3692,1
3693,3
3694,4
3695,1
3696,0
3697,1
3698,3
3699,4
3700,1
3701,1
3702,4
3703,3
3704,3
3705,3
3706,0
3707,0
3708,1
3709,1
3710,2
3711,2
3712,1
3713,1
3714,1
3715,3
3716,2
3717,0
3718,3
3719,4
3720,3
3721,0
3722,0
3723,3
3724,0
3725,1
3726,4
3727,4
3728,3
3729,2
3730,4
3731,2
3732,2
3733,0
3734,0
3735,1
3736,1
3737,3
3738,1
3739,2
3740,2
3741,0
3742,2
3743,4
3744,3
3745,4
3746,0
3747,4
3748,3
3749,1
3750,2
3751,4
3752,1
3753,2
3754,0
3755,0
3756,2
3757,3
3758,2
3759,0
3760,0
3761,1
3762,4
3763,0
3764,0
3765,3
3766,3
3767,4
3768,3
3769,2
3770,2
3771,4
3772,3
3773,1
3774,2
3775,0
3776,0
3777,0
3778,0
3779,2
3780,4
3781,4
3782,3
3783,1
3784,2
3785,3
3786,4
3787,0
3788,4
3789,2
3790,2
3791,3
3792,0
3793,0
3794,2
3795,0
3796,0
3797,3
3798,3
3799,3
3800,2
3801,1
3802,1
3803,3
3804,0
3805,0
3806,1
3807,0
3808,4
3809,2
3810,0
3811,3
3812,1
3813,1
3814,1
3815,4
3816,2
3817,4
3818,4
3819,2
3820,4
3821,2
3822,4
3823,3
3824,3
3825,0
3826,1
3827,3
3828,0
3829,1
3830,4
3831,0
3832,2
3833,1
3834,0
3835,4
3836,0
3837,3
3838,2
3839,3
3840,0
3841,4
3842,4
3843,3
3844,4
3845,1
3846,1
3847,3
3848,2
3849,1
3850,3
3851,0
3852,1
3853,2
3854,1
3855,4
3856,0
3857,1
3858,2
3859,2
3860,4
3861,0
3862,4
3863,2
3864,3
3865,0
3866,0
3867,2
3868,0
3869,2
3870,2
3871,3
3872,1
3873,3
3874,2
3875,3
3876,1
3877,3
3878,1
3879,0
3880,2
3881,4
3882,3
3883,2
3884,4
3885,3
3886,2
3887,3
3888,3
3889,1
3890,1
3891,4
3892,0
3893,1
3894,2
3895,2
3896,2
3897,1
3898,3
3899,4
3900,2
3901,1
3902,3
3903,2
3904,1
3905,3
3906,1
3907,1
3908,4
3909,3
3910,2
3911,0
3912,3
3913,3
3914,2
3915,2
3916,4
3917,3
3918,3
3919,1
3920,3
3921,2
3922,1
3923,3
3924,1
3925,1
3926,1
3927,3
3928,2
3929,2
3930,2
3931,1
3932,3
3933,0
3934,3
3935,4
3936,3
3937,4
3938,1
3939,0
3940,4
3941,3
3942,0
3943,3
3944,0
3945,2
3946,0
3947,1
3948,1
3949,4
3950,3
3951,0
3952,2
3953,4
3954,2
3955,0
3956,3
3957,0
3958,2
3959,4
3960,4
3961,4
3962,4
3963,4
3964,1
3965,3
3966,2
3967,4
3968,3
3969,4
3970,1
3971,1
3972,0
3973,1
3974,1
3975,0
3976,4
3977,4
3978,0
3979,4
3980,0
3981,4
3982,4
3983,2
3984,0
3985,1
3986,3
3987,1
3988,4
3989,2
3990,1
3991,0
3992,0
3993,0
3994,1
3995,1
3996,3
3997,3
3998,1
3999,0
4000,0
4001,0
4002,4
4003,4
4004,4
4005,1
4006,4
4007,0
4008,1
4009,2
4010,2
4011,1
4012,3
4013,0
4014,2
4015,3
4016,1
4017,0
4018,3
4019,3
4020,2
4021,4
4022,1
4023,4
4024,3
4025,0
4026,3
4027,2
4028,0
4029,4
4030,4
4031,1
4032,2
4033,2
4034,4
4035,1
4036,1
4037,4
4038,4
4039,4
4040,2
4041,3
4042,1
4043,0
4044,0
4045,1
4046,2
4047,3
4048,2
4049,1
4050,3
4051,2
4052,4
4053,4
4054,4
4055,2
4056,0
4057,1
4058,4
4059,4
4060,2
4061,0
4062,0
4063,3
4064,4
4065,2
4066,3
4067,3
4068,0
4069,4
4070,0
4071,4
4072,0
4073,4
4074,0
4075,2
4076,4
4077,4
4078,4
4079,2
4080,2
4081,2
4082,4
4083,3
4084,1
4085,3
4086,0
4087,3
4088,1
4089,1
4090,2
4091,1
4092,4
4093,0
4094,0
4095,1
4096,4
4097,1
4098,1
4099,2
4100,4
4101,1
4102,3
4103,0
4104,3
4105,4
4106,3
4107,1
4108,4
4109,1
4110,1
4111,0
4112,0
4113,3
4114,1
4115,3
4116,4
4117,0
4118,0
4119,2
4120,1
4121,4
4122,1
4123,1
4124,0
4125,2
4126,1
4127,3
4128,0
4129,2
4130,0
4131,1
4132,3
4133,4
4134,0
4135,4
4136,4
4137,3
4138,1
4139,0
4140,2
4141,2
4142,2
4143,4
4144,3
4145,1
4146,4
4147,0
4148,3
4149,0
4150,1
4151,1
4152,4
4153,4
4154,0
4155,3
4156,3
4157,1
4158,2
4159,4
4160,0
4161,0
4162,1
4163,2
4164,3
4165,3
4166,0
4167,0
4168,0
4169,3
4170,1
4171,1
4172,1
4173,4
4174,2
4175,2
4176,0
4177,0
4178,0
4179,0
4180,3
4181,4
4182,1
4183,1
4184,1
4185,3
4186,2
4187,0
4188,0
4189,2
4190,4
4191,0
4192,2
4193,1
4194,3
4195,2
4196,3
4197,1
4198,0
4199,2
4200,2
4201,0
4202,1
4203,0
4204,4
4205,2
4206,4
4207,2
4208,0
4209,2
4210,0
4211,4
4212,3
4213,3
4214,0
4215,0
4216,2
4217,3
4218,0
4219,3
4220,1
4221,4
4222,0
4223,1
4224,0
4225,3
4226,3
4227,4
4228,4
4229,3
4230,1
4231,2
4232,4
4233,1
4234,0
4235,1
4236,0
4237,0
4238,2
4239,2
4240,1
4241,0
4242,1
4243,4
4244,2
4245,4
4246,4
4247,0
4248,3
4249,2
4250,3
4251,1
4252,1
4253,1
4254,1
4255,2
4256,3
4257,0
4258,2
4259,2
4260,3
4261,4
4262,4
4263,0
4264,3
4265,1
4266,4
4267,1
4268,0
4269,4
4270,2
4271,4
4272,2
4273,2
4274,2
4275,1
4276,3
4277,1
4278,3
4279,4
4280,4
4281,3
4282,1
4283,2
4284,2
4285,3
4286,2
4287,3
4288,0
4289,1
4290,4
4291,4
4292,4
4293,3
4294,1
4295,3
4296,4
4297,2
4298,1
4299,2
4300,0
4301,4
4302,2
4303,4
4304,1
4305,0
4306,3
4307,2
4308,1
4309,1
4310,2
4311,3
4312,2
4313,3
4314,4
4315,4
4316,3
4317,4
4318,2
4319,3
4320,3
4321,4
4322,2
4323,1
4324,0
4325,1
4326,1
4327,2
4328,0
4329,3
4330,2
4331,3
4332,3
4333,0
4334,1
4335,1
4336,1
4337,0
4338,2
4339,2
4340,0
4341,0
4342,4
4343,2
4344,1
4345,3
4346,1
4347,2
4348,0
4349,2
4350,3
4351,0
4352,1
4353,1
4354,3
4355,3
4356,1
4357,0
4358,4
4359,1
4360,2
4361,2
4362,4
4363,0
4364,4
4365,4
4366,1
4367,2
4368,3
4369,1
4370,1
4371,4
4372,2
4373,1
4374,2
4375,4
4376,4
4377,1
4378,1
4379,3
4380,3
4381,1
4382,0
4383,0
4384,3
4385,4
4386,2
4387,3
4388,0
4389,0
4390,2
4391,2
4392,2
4393,0
4394,0
4395,4
4396,4
4397,3
4398,0
4399,2
4400,3
4401,3
4402,1
4403,0
4404,1
4405,1
4406,2
4407,1
4408,0
4409,0
4410,2
4411,3
4412,1
4413,2
4414,1
4415,3
4416,2
4417,2
4418,0
4419,4
4420,3
4421,4
4422,3
4423,4
4424,3
4425,0
4426,3
4427,2
4428,2
4429,1
4430,0
4431,4
4432,3
4433,4
4434,2
4435,4
4436,0
4437,3
4438,0
4439,1
4440,1
4441,1
4442,0
4443,3
4444,1
4445,0
4446,1
4447,3
4448,3
4449,4
4450,4
4451,3
4452,3
4453,2
4454,2
4455,2
4456,2
4457,3
4458,3
4459,3
4460,2
4461,0
4462,4
4463,2
4464,1
4465,3
4466,0
4467,4
4468,2
4469,3
4470,2
4471,1
4472,2
4473,2
4474,1
4475,1
4476,3
4477,0
4478,4
4479,4
4480,2
4481,3
4482,2
4483,1
4484,1
4485,0
4486,3
4487,1
4488,4
4489,3
4490,2
4491,2
4492,3
4493,1
4494,0
4495,1
4496,1
4497,2
4498,0
4499,1
4500,2
4501,3
4502,0
4503,3
4504,0
4505,1
4506,1
4507,0
4508,1
4509,1
4510,1
4511,3
4512,2
4513,4
4514,0
4515,2
4516,4
4517,1
4518,2
4519,2
4520,0
4521,0
4522,2
4523,2
4524,0
4525,0
4526,3
4527,2
4528,2
4529,0
4530,4
4531,0
4532,1
4533,4
4534,3
4535,4
4536,4
4537,2
4538,3
4539,1
4540,0
4541,0
4542,3
4543,0
4544,0
4545,0
4546,3
4547,1
4548,3
4549,1
4550,3
4551,2
4552,4
4553,1
4554,0
4555,4
4556,4
4557,4
4558,1
4559,2
4560,3
4561,4
4562,0
4563,4
4564,3
4565,4
4566,1
4567,4
4568,4
4569,0
4570,2
4571,3
4572,0
4573,0
4574,2
4575,0
4576,4
4577,1
4578,3
4579,2
4580,1
4581,2
4582,0
4583,4
4584,2
4585,4
4586,1
4587,2
4588,2
4589,3
4590,2
4591,4
4592,1
4593,4
4594,1
4595,4
4596,4
4597,0
4598,4
4599,1
4600,4
4601,0
4602,1
4603,3
4604,1
4605,0
4606,2
4607,3
4608,4
4609,0
4610,4
4611,4
4612,1
4613,4
4614,2
4615,0
4616,4
4617,2
4618,0
4619,3
4620,2
4621,0
4622,3
4623,4
4624,1
4625,2
4626,1
4627,1
4628,0
4629,1
4630,0
4631,3
4632,1
4633,4
4634,3
4635,4
4636,0
4637,3
4638,2
4639,2
4640,2
4641,4
4642,3
4643,4
4644,3
4645,2
4646,1
4647,3
4648,3
4649,0
4650,4
4651,1
4652,2
4653,2
4654,1
4655,0
4656,4
4657,4
4658,1
4659,3
4660,0
4661,3
4662,2
4663,4
4664,4
4665,2
4666,1
4667,2
4668,2
4669,3
4670,1
4671,4
4672,4
4673,3
4674,4
4675,2
4676,3
4677,0
4678,2
4679,1
4680,4
4681,0
4682,4
4683,1
4684,1
4685,0
4686,0
4687,1
4688,4
4689,4
4690,3
4691,2
4692,0
4693,3
4694,1
4695,4
4696,2
4697,0
4698,3
4699,1
4700,3
4701,0
4702,1
4703,1
4704,3
4705,4
4706,2
4707,1
4708,3
4709,3
4710,1
4711,3
4712,2
4713,4
4714,4
4715,3
4716,0
4717,0
4718,1
4719,3
4720,1
4721,3
4722,3
4723,1
4724,2
4725,2
4726,3
4727,0
4728,4
4729,2
4730,0
4731,0
4732,1
4733,0
4734,4
4735,1
4736,2
4737,0
4738,3
4739,3
4740,3
4741,1
4742,1
4743,4
4744,1
4745,2
4746,4
4747,3
4748,4
4749,1
4750,4
4751,4
4752,3
4753,1
4754,1
4755,0
4756,0
4757,4
4758,1
4759,3
4760,1
4761,4
4762,0
4763,2
4764,1
4765,4
4766,2
4767,0
4768,1
4769,0
4770,1
4771,2
4772,4
4773,4
4774,3
4775,3
4776,3
4777,4
4778,2
4779,2
4780,3
4781,2
4782,2
4783,0
4784,4
4785,2
4786,3
4787,0
4788,2
4789,0
4790,1
4791,2
4792,4
4793,1
4794,3
4795,3
4796,2
4797,1
4798,4
4799,2
4800,2
4801,1
4802,4
4803,0
4804,0
4805,1
4806,2
4807,0
4808,3
4809,2
4810,2
4811,3
4812,1
4813,2
4814,2
4815,4
4816,2
4817,2
4818,3
4819,1
4820,0
4821,1
4822,4
4823,0
4824,4
4825,3
4826,2
4827,4
4828,0
4829,3
4830,0
4831,1
4832,3
4833,0
4834,1
4835,1
4836,3
4837,1
4838,1
4839,4
4840,0
4841,1
4842,1
4843,0
4844,3
4845,0
4846,0
4847,3
4848,3
4849,0
4850,2
4851,2
4852,4
4853,0
4854,2
4855,3
4856,1
4857,0
4858,0
4859,4
4860,1
4861,2
4862,3
4863,1
4864,2
4865,0
4866,2
4867,3
4868,2
4869,0
4870,0
4871,0
4872,2
4873,4
4874,4
4875,2
4876,3
4877,1
4878,2
4879,4
4880,4
4881,3
4882,4
4883,1
4884,3
4885,0
4886,0
4887,2
4888,2
4889,0
4890,4
4891,0
4892,2
4893,1
4894,2
4895,3
4896,4
4897,2
4898,4
4899,0
4900,2
4901,4
4902,3
4903,4
4904,1
4905,1
4906,4
4907,4
4908,3
4909,4
4910,4
4911,4
4912,2
4913,1
4914,2
4915,1
4916,4
4917,4
4918,2
4919,0
4920,4
4921,0
4922,3
4923,2
4924,1
4925,2
4926,0
4927,2
4928,0
4929,1
4930,2
4931,2
4932,0
4933,2
4934,2
4935,0
4936,0
4937,0
4938,3
4939,4
4940,0
4941,2
4942,1
4943,3
4944,1
4945,4
4946,0
4947,3
4948,4
4949,1
4950,0
4951,0
4952,1
4953,4
4954,4
4955,2
4956,4
4957,4
4958,2
4959,1
4960,4
4961,1
4962,2
4963,1
4964,0
4965,3
4966,3
4967,2
4968,0
4969,2
4970,1
4971,0
4972,2
4973,2
4974,1
4975,4
4976,1
4977,1
4978,4
4979,3
4980,4
4981,0
4982,2
4983,3
4984,4
4985,1
4986,2
4987,3
4988,3
4989,3
4990,1
4991,2
4992,2
4993,2
4994,3
4995,4
4996,0
4997,1
4998,4
4999,3
5000,4
5001,0
5002,0
5003,2
5004,1
5005,2
5006,0
5007,4
5008,3
5009,3
5010,0
5011,0
5012,0
5013,2
5014,1
5015,1
5016,3
5017,0
5018,1
5019,3
5020,3
5021,2
5022,3
5023,3
5024,4
5025,1
5026,4
5027,4
5028,1
5029,4
5030,4
5031,2
5032,0
5033,4
5034,1
5035,1
5036,0
5037,0
5038,4
5039,3
5040,4
5041,3
5042,4
5043,2
5044,4
5045,4
5046,0
5047,4
5048,3
5049,0
5050,4
5051,1
5052,4
5053,0
5054,2
5055,0
5056,1
5057,2
5058,1
5059,4
5060,2
5061,2
5062,1
5063,3
5064,1
5065,1
5066,0
5067,1
5068,1
5069,0
5070,4
5071,0
5072,1
5073,0
5074,1
5075,3
5076,0
5077,2
5078,4
5079,1
5080,0
5081,4
5082,4
5083,4
5084,4
5085,3
5086,0
5087,1
5088,3
5089,2
5090,1
5091,4
5092,2
5093,2
5094,1
5095,0
5096,3
5097,0
5098,4
5099,2
5100,4
5101,1
5102,1
5103,1
5104,4
5105,0
5106,3
5107,4
5108,4
5109,2
5110,3
5111,3
5112,4
5113,2
5114,3
5115,0
5116,0
5117,4
5118,3
5119,0
5120,4
5121,3
5122,2
5123,4
5124,1
5125,4
5126,2
5127,4
5128,2
5129,2
5130,4
5131,2
5132,0
5133,3
5134,4
5135,4
5136,4
5137,3
5138,0
5139,2
5140,4
5141,4
5142,1
5143,4
5144,0
5145,0
5146,2
5147,1
5148,1
5149,0
5150,1
5151,1
5152,0
5153,2
5154,3
5155,4
5156,4
5157,4
5158,2
5159,1
5160,4
5161,0
5162,2
5163,3
5164,0
5165,2
5166,3
5167,1
5168,0
5169,1
5170,1
5171,0
5172,1
5173,3
5174,0
5175,0
5176,3
5177,4
5178,0
5179,2
5180,4
5181,4
5182,1
5183,4
5184,0
5185,1
5186,2
5187,4
5188,2
5189,2
5190,2
5191,0
5192,1
5193,1
5194,0
5195,0
5196,0
5197,0
5198,2
5199,4
5200,1
5201,3
5202,3
5203,3
5204,3
5205,2
5206,4
5207,1
5208,1
5209,1
5210,3
5211,4
5212,2
5213,4
5214,4
5215,1
5216,1
5217,3
5218,1
5219,3
5220,1
5221,2
5222,0
5223,4
5224,1
5225,3
5226,2
5227,1
5228,1
5229,1
5230,0
5231,0
5232,3
5233,2
5234,2
5235,3
5236,2
5237,3
5238,4
5239,2
5240,3
5241,3
5242,0
5243,1
5244,1
5245,1
5246,0
5247,0
5248,0
5249,4
5250,1
5251,0
5252,3
5253,3
5254,0
5255,2
5256,2
5257,4
5258,2
5259,0
5260,0
5261,0
5262,4
5263,4
5264,2
5265,0
5266,4
5267,3
5268,1
5269,3
5270,1
5271,3
5272,0
5273,0
5274,1
5275,2
5276,4
5277,1
5278,1
5279,3
5280,1
5281,3
5282,4
5283,3
5284,1
5285,3
5286,4
5287,0
5288,3
5289,4
5290,0
5291,3
5292,4
5293,4
5294,2
5295,3
5296,2
5297,4
5298,4
5299,4
5300,4
5301,4
5302,0
5303,3
5304,0
5305,4
5306,1
5307,0
5308,1
5309,3
5310,1
5311,2
5312,3
5313,4
5314,1
5315,3
5316,1
5317,4
5318,2
5319,3
5320,3
5321,2
5322,4
5323,3
5324,4
5325,4
5326,3
5327,1
5328,3
5329,0
5330,1
5331,0
5332,1
5333,4
5334,2
5335,1
5336,2
5337,4
5338,3
5339,0
5340,2
5341,1
5342,1
5343,3
5344,2
5345,3
5346,2
5347,3
5348,3
5349,0
5350,4
5351,4
5352,4
5353,4
5354,2
5355,1
5356,2
5357,1
5358,3
5359,1
5360,4
5361,1
5362,3
5363,0
5364,4
5365,4
5366,4
5367,4
5368,1
5369,4
5370,2
5371,1
5372,4
5373,4
5374,1
5375,3
5376,0
5377,3
5378,0
5379,0
5380,3
5381,1
5382,4
5383,1
5384,3
5385,4
5386,0
5387,0
5388,3
5389,2
5390,0
5391,0
5392,2
5393,0
5394,0
5395,3
5396,4
5397,2
5398,4
5399,2
5400,4
5401,2
5402,1
5403,1
5404,4
5405,2
5406,1
5407,1
5408,0
5409,1
5410,2
5411,0
5412,4
5413,3
5414,4
5415,2
5416,1
5417,1
5418,1
5419,0
5420,2
5421,2
5422,1
5423,3
5424,3
5425,3
5426,3
5427,3
5428,3
5429,4
5430,3
5431,3
5432,2
5433,2
5434,3
5435,2
5436,2
5437,0
5438,1
5439,3
5440,3
5441,4
5442,1
5443,0
5444,2
5445,2
5446,4
5447,0
5448,0
5449,1
5450,2
5451,2
5452,0
5453,0
5454,2
5455,3
5456,1
5457,2
5458,0
5459,1
5460,4
5461,2
5462,0
5463,2
5464,0
5465,0
5466,4
5467,0
5468,0
5469,2
5470,0
5471,4
5472,4
5473,2
5474,0
5475,0
5476,2
5477,4
5478,2
5479,3
5480,3
5481,1
5482,1
5483,2
5484,3
5485,1
5486,3
5487,1
5488,3
5489,2
5490,4
5491,3
5492,4
5493,4
5494,0
5495,0
5496,3
5497,1
5498,4
5499,3
5500,4
5501,2
5502,3
5503,4
5504,1
5505,1
5506,4
5507,2
5508,2
5509,2
5510,2
5511,2
5512,3
5513,3
5514,2
5515,0
5516,3
5517,0
5518,4
5519,4
5520,3
5521,3
5522,2
5523,3
5524,4
5525,0
5526,0
5527,4
5528,4
5529,2
5530,2
5531,3
5532,2
5533,4
5534,0
5535,4
5536,2
5537,2
5538,4
5539,2
5540,3
5541,1
5542,2
5543,0
5544,0
5545,0
5546,4
5547,4
5548,2
5549,0
5550,0
5551,1
5552,0
5553,2
5554,2
5555,3
5556,1
5557,2
5558,1
5559,0
5560,3
5561,1
5562,1
5563,3
5564,2
5565,0
5566,4
5567,3
5568,4
5569,4
5570,2
5571,1
5572,4
5573,1
5574,3
5575,1
5576,1
5577,4
5578,2
5579,2
5580,1
5581,2
5582,3
5583,4
5584,0
5585,3
5586,4
5587,4
5588,4
5589,2
5590,3
5591,0
5592,1
5593,2
5594,0
5595,2
5596,2
5597,4
5598,1
5599,1
5600,1
5601,4
5602,3
5603,2
5604,0
5605,2
5606,2
5607,1
5608,0
5609,3
5610,2
5611,4
5612,4
5613,4
5614,1
5615,1
5616,4
5617,1
5618,0
5619,0
5620,4
5621,2
5622,1
5623,3
5624,2
5625,4
5626,3
5627,0
5628,3
5629,0
5630,4
5631,3
5632,0
5633,3
5634,0
5635,3
5636,3
5637,3
5638,3
5639,2
5640,4
5641,4
5642,3
5643,3
5644,2
5645,3
5646,0
5647,2
5648,4
5649,0
5650,3
5651,2
5652,2
5653,3
5654,4
5655,0
5656,1
5657,4
5658,1
5659,2
5660,2
5661,4
5662,1
5663,4
5664,2
5665,2
5666,0
5667,2
5668,4
5669,3
5670,0
5671,0
5672,3
5673,4
5674,0
5675,2
5676,4
5677,2
5678,0
5679,2
5680,3
5681,1
5682,4
5683,4
5684,2
5685,1
5686,4
5687,2
5688,2
5689,3
5690,3
5691,1
5692,0
5693,3
5694,0
5695,4
5696,0
5697,0
5698,4
5699,3
5700,3
5701,3
5702,1
5703,2
5704,2
5705,2
5706,2
5707,3
5708,2
5709,4
5710,3
5711,2
5712,2
5713,2
5714,2
5715,4
5716,3
5717,3
5718,4
5719,4
5720,3
5721,3
5722,3
5723,4
5724,1
5725,2
5726,3
5727,3
5728,4
5729,1
5730,4
5731,0
5732,2
5733,0
5734,2
5735,2
5736,4
5737,3
5738,1
5739,4
5740,0
5741,4
5742,3
5743,1
5744,4
5745,0
5746,4
5747,3
5748,4
5749,4
5750,2
5751,0
5752,4
5753,0
5754,1
5755,2
5756,2
5757,2
5758,3
5759,1
5760,1
5761,1
5762,0
5763,3
5764,2
5765,1
5766,2
5767,1
5768,0
5769,0
5770,4
5771,1
5772,2
5773,2
5774,3
5775,1
5776,1
5777,1
5778,3
5779,1
5780,3
5781,0
5782,1
5783,2
5784,1
5785,2
5786,3
5787,1
5788,4
5789,0
5790,3
5791,2
5792,4
5793,0
5794,4
